symbol name USD_price
BLST BALLAST 0.0
BLT2 "Bitcoin Lightning" 0.0
BLU2 Blupass 0.0
BLUC BlueChip 0.0
BLXR bloXroute 0.0
BMAX BitcoinMax 4.022e-06
BMT2 BitMinutes 0.0
BMT3 Bitroom 0.0
BNC3 "Brave New Coin" 0.0
BNTE Bountie 0.001737326
BONA Bonafi 0.0
BOR1 Tronbor 0.0
BOR2 BitCollar 0.0
BOSE "Bose Token" 0.0
BOT3 BosTravel 0.0
BOTC BotChain 0.0
BOX2 BeonBOX 0.0
BOXY Boxycoin 0.0
BOZZ Bitozz 0.0
BPC2 BigProfitCoin 0.0
BPER BLACKPANTHER 0.0
BPLC BlackPearl.Chain 0.0
BPND BitPound 0.0
BPRO "Bitcloud Pro" 0.004129476
BPT2 BlockPool 0.0
BR11 BR11 0.0
BRIK BrikBit 0.0
BRIX OpenBrix 0.0
BRKC Brick 0.0
BRN2 "Burn Coin" 0.000178175
BRST "Brave Sound Token" 0.000555329
BRT2 "Berith Token" 0.005402412
BRT3 "BHIG Reward Token" 7.2e-06
BSC2 BOONSCoin 0.0
BSOV BitcoinSoV 0.009742042
BST2 Boosto 0.000118398
BST3 Blueshare 0.0
BTA3 "Blockchain To Application" 0.000117037
BTB2 "Bitibu Coin" 0.0
BTCB "Bitcoin BEP2" 7652.02
BTCC "Bitcoin Core" 0.000313788
BTCE EthereumBitcoin 0.0
BTCM BTCMoon 0.000842752
BTCO "Bitcoin Oil" 2.3591e-05
BTCS "Bitcoin Silver" 0.0
BTCV BitcoinV 7.662e-06
BTD2 "Bitdollar Fund" 0.0
BTMG "Bitcademy Football" 0.0
BTML Bitmillex 0.0
BTMX "BitMax Token" 0.067171677
BTNY Bitney 0.0
BTP2 "Bitcoin Pay" 0.051453209
BTR2 "Bither Platform" 0.0
BTR3 "Bitrue Coin" 0.0
BTRC Bittrace 0.0
BTRM Betrium 0.0
BTSG BitSong 0.001357566
BTSL Bitcoinsleek 0.0
BTT2 BIT.TEAM 0.0
BTV2 BitVote 0.156295107
BTWN Bitway 0.0
BTX2 "Bitcoin X" 0.0
BTZ2 "BiToz Coin" 8.1516e-05
BTZ3 "Big Health Platform" 0.141042509
BTZC BeatzCoin 0.0
BTZN Batzen 0.0
BUBO Budbo 0.006954832
BUC2 "Bit Union Coin" 0.00070251
BULK "Bulk Trader" 0.0
BULL BuySell 0.002145725
BURC Buron 0.0
BUSD BUSD 1.000518503
BWDT Blackwave 0.0
BWT2 Bitwin 0.0
BWX2 BITWOEX 0.0
BXA2 "Blockchain Exchange Alliance" 0.003115629
BXC2 BOXIcoin 0.0
BXC3 BtcEX 0.0
BXM2 BitMED 0.0
BXT2 "Bitfxt Coin" 0.003739926
BXTC "Boundless Coin" 0.069928694
BYGB "Byte Global" 0.0
BYT3 Bytcoins 0.0
BYTS Bytus 0.0
BZKY BIZKEY 0.000111986
BIZC "Bizavest Analytics Platform" 0.0
CADS CryptoAdSolution 0.0
CADT "Canadian Stable Coin" 0.0
CADV coinadvisor 0.0
CANA CannAvenue 0.0
CAND Canlead 0.0
CANO Cannacor 0.0
CAP2 CAPVERTO 0.0
CARD "Cardstack Token" 0.000299103
CAS2 CariOS 0.0
CASA MICASA 0.0
CASH "Cash Poker Pro" 0.000383121
CASI CASINO 0.0
CAT1 CommunityAction 0.0
CBC1 CryptoBankCoin 0.0
CBC2 "Cashberry Coin" 0.014933743
CBC3 CityBlockCapital 0.0
CBC4 CryptoBossCoin 0.105668103
CBDF CBDoken 0.0
CBUK CurveBlock 0.0
CCC2 CCCoin 0.005701373
CCC5 CryptoCashCow 0.0
CCC7 Coindom 0.003090495
CCC8 "Ciupek Capital Coin" 0.739690825
CCDL CryptoCannabisDispensaryLicense 0.0
CCET "CCET Project" 0.0
CCGX CryptoCannabisGame 0.0
CCH2 CitiCash 8.5443e-05
CCH3 ChainCash 0.0
CCHN "Celes Chain" 0.0
CCOH ISKRA 0.007313227
CCP2 CryptoCoinPay 0.077712611
CCT2 "Coupon Chain" 0.0
CCT3 "Clap Clap Token" 1.761e-06
CCWT "Clear Cost" 0.0
CCX2 "Crypto Circle eXchange" 0.0
CDC2 Crawdaddycoin 0.0
CDL2 "Custom Deal" 0.0
CDM2 Codemy 0.0
CDPT "Creditor Data Platform" 0.0
CDS2 "Commerce Digital Storm" 0.0
CEC2 "Conservation Of Energy Chain" 1.3942e-05
CEFS "Cryptopia Fee Shares" 0.0
CELC Celcoin 7.6623e-05
CENT Centcoin 0.0
CERT "Certified Carbon Emission Transaction" 0.002060716
CET2 Chaince 0.0
CETH CreaEther 0.0
CFGT Cardonio 0.0
CFND Cryptfunder 0.0
CFT1 CryptoFluenceToken 0.0
CFTY Crafty 0.000450253
CHBR Criptohub 0.0
CHEX CHEX 0.0
CHFT "Crypto Holding" 1.006898234
CHRS Cheers 0.0
CHRT CharityCoin 0.061222672
CHRY Cherry 0.0
CHT2 ClinicAll 0.0
CHT3 "CoinHe Token" 0.0
CHTC CryptoHashTank 0.00651305
CIC2 CIChain 0.000722887
CINX CINDX 0.0
CIPX Colletrix 0.0
CITY CITYUPTAKE 0.0
CIYA Cryptoriya 0.0
CKCT CLINK 0.0
CLO2 Cryptlo 5.397e-06
CLR2 Clear 0.036197711
CLT2 Cryptolancers 0.0
CLT3 "CoinLim Token" 0.106881614
CLX2 ClinTex 0.0
CMAP CriptoMap 0.0
CMC2 "Crypto Market Cloud" 0.0
CMIT CMITCOIN 3.348e-06
CMTR CoinMegaTrend 0.001149362
CNC2 eCoinomic 0.000359429
CNHT "Tether Chinese Yuan" 0.0
CNNS "Crypto Neo-value Neural System" 0.005906467
CNOD "Crypto Noda" 0.0
CNSC "Crown Service Coin" 0.0
CNTM Connectome 0.018456189
CNVT Conventment 0.0
CNYT "CNY Tether" 0.141107314
COAT CoArt 0.0
COCO BitcoinCorner 0.0
CODE "Code of Talent" 0.0
CODI Custodi 0.0
CODX CodexCoin 0.0
COG2 Cognida 0.0
COG3 Cogenero 0.0
COI2 "Carbon Offset Initiative" 0.0
COIC "Cryptocurrency of Industrial IoT Culture" 0.0
COL2 "Color Platform" 0.0
CON2 CONUN 0.004901613
CONI "CoinBene Coin" 0.018346176
COOL iCOOL 0.01770427
COOP Coopex 0.00200969
COR2 Coreto 0.0
COSH Coinship 0.0
COSX Cosmecoin 0.0
COT2 "Cosplay Token" 0.0
COT3 Coinet 0.0
COT4 "Community Coin" 0.000163419
COUP Coupit 0.000102022
CPC3 "Cryptonia Poker" 0.0
CPS2 CoinPaws 1.1215e-05
CPTS Cryptune 0.0
CPU2 "CPUchain Core" 0.001660095
CPX2 CareParrot 0.0
CRAD CryptoAds 0.000502263
CRE3 Slice 0.0
CREV CryptoRevolution 0.0
CREX "Crex Token" 6.14
CRGO CargoCoin 0.000292306
CRMT Cremit 0.0
CRN2 ChronoCoin 0.021641141
CROP Cropcoin 0.000103477
CRS2 CriptoReal 0.000229872
CRT2 CROWDLITOKEN 0.0
CRTL Cartel 0.0
CRTX CryptonX 0.0
CRV2 Cravy 0.0
CRV8 Cryptov8 0.0
CRWD "CRWD Network" 0.0
CRYT CryTrExToken 6.4052e-05
CSBY Coinsby 0.0
CSC2 "City Smart Coin" 0.0
CSNP "Crowdsale Network" 0.094373496
CSTT "Crest Token" 0.0
CTA2 "Culture Travel Agriculture" 0.160290546
CTB2 Contrib 0.0
CTC2 CatolicCoin 0.0
CTC3 "Culture Ticket Chain" 0.001238062
CTF2 Cointify 0.0
CTKN Curazion 0.0
CTMN Cryptomaniac 0.0
CTO2 "Cherry Cube" 0.0
CTRS "Cryptotraders Cash" 0.0
CTSC "Crypto Trading Solutions Coin" 0.000459745
CTT3 Castweet 0.3845049
CUBO Cubomania 0.0
CUR2 CurrentCoin 0.001210454
CUR8 Curate 0.0
CURV CryptoCurve 0.0
CUST "Custody Token" 0.000700182
CVC2 CloudVinylCoin 0.0
CVT2 concertVR 0.006453392
CVTC Cavatcoin 0.0
CWC2 "Cloud Warehouse Chain" 1.520854635
CWEX CWEX 0.0
CWT2 "CoinW Token" 0.465969163
CYBG Cybergame 0.0
CYBR CYBR 0.030135793
DAC2 DACash 0.000247087
DACC DACC 3.8173e-05
DACX "Digital Asset & Commodity Exchange" 0.0
DAGO "Dago Mining" 0.0
DALA Wala 0.0
DANS DANS 0.0
DAPG DapCash 0.0
DASC Dascoin 0.014837734
DATP "Decentralized Asset Trading Platform" 1.155e-06
DAXT "Digital Asset Exchange Token" 0.000688089
DBCC DataBlockChain 0.0
DBT2 "Dengba Planet" 0.006483042
DBT3 "Digital Business Travel" 0.000800241
DCC2 Dcashcoin 0.0
DDCT "Digital Dollar Coin" 0.0
DDD2 LoveBlock.one 0.0
DEED Deedcoin 0.0
DEEP DeepCloudAI 0.002116184
DEFI Defi 0.047772057
DEMA Demetracoin 0.0
DEOS DEOS 0.0
DESI DESICO 0.0
DET2 "Digital Economic Token" 0.951296991
DETF dETF 0.0
DEXA "DEXA Coin" 0.0
DEXR DEXERGI 0.039254179
DGCT "Digital Credit" 0.0
DGTT DigitalGeoTreasureToken 0.0
DIG1 digitize 0.0
DIGI DigiShares 0.0
DILI "D Community" 0.000538204
DION DionCoin 0.0
DIPC DipChain 0.0
DISC Discoperi 0.0
DITN DITN 0.0
DIVO DIVO 0.0
DKPC DarkPayCoin 0.001887108
DLC2 Delirium 0.0
DLLR "Dollero Technology" 0.0
DMC2 "DarcMatter Coin" 0.0
DMC3 DeMars 0.0
DNET DeNet 0.0
DNSX BlockchainDNSNetwork 0.0
DOCT DocTailor 0.0
DOM2 "Diamond Open Market" 0.0
DOMI Domitai 0.0
DONU Donu 0.016724444
DOS2 Dezos 0.0
DOT2 Polkadot 94.75
DPOS xDai 0.0
DPST DPSChain 0.004135301
DREP DREP 0.002368264
DRMR Dreamr 0.0
DRN2 DORON 0.0
DRV2 DRV 0.009603456
DSCN Discoin 0.0
DSCP Disciplina 0.0
DSLA "Decentralized Service Level Agreement" 6.1237e-05
DST2 DSTRA 0.000383121
DST3 HyperDragons 0.000598196
DST4 Distichain 0.0
DTEP DECOIN 0.005133422
DTEX Dirtrex 0.0
DTT2 DataTrading 0.0
DTXD DonTRONDraw 0.0
DUC2 DucatusCoin 0.037852315
DUO2 "DUO Network" 0.015125706
DUSA MEDUSA 0.0
DWC2 "Digital Wallet" 0.267766845
DXC2 Daox 0.0
DXG2 "Dexter G" 0.42487696
DYDX dYdX 0.0
DYOR DYOR 0.0
EBAY Ethbay 0.0
EBCR "Eblock Coin" 0.002681844
EBIT eBIT 0.0
EBT2 Ebankers 0.000200197
EBT3 ETERBIT 0.0
ECHG eCharge.work 0.0
ECHO Echo 0.0
ECO1 TRAN 0.0
ECO2 TRANSYS 0.0
ECRT "Earthcrypt Token" 0.0
ECT2 Eloncity 0.0
ECT3 Eurocoinpay 0.0
ECTO "Open Collectors Network" 0.0
EDG2 Edgeware 0.0
EDOS East2 0.0
EDU2 "Open Source University" 0.007691086
EGCC Engine 0.000352099
EGG1 EGG 0.0
EGG2 "Fry Egg" 0.0
EGG6 Cocoricos 0.0
EGPT Egyptoken 0.0
EHRT 8Hours 0.0
ELAD "ELAD Network" 0.0
ELC2 Electrominer 0.0
ELC3 ELCoin 0.0
ELOC eLocations 0.0
ELPH Elphyrecoin 7.6624e-05
EMB2 Emiba 0.0
EMC3 edumetrix 0.0
EMOT Sentigraph.io 0.0
EMP2 "Empire Coin" 0.000137923
EMT2 "EMT Chain" 0.000800496
EMT3 easyMINE 0.003446907
ENCN EndChain 0.0
ENCX Encrybit 0.0
ENDO Endocoin 1.224e-05
ENJ1 ENJOINT 0.0
ENK2 Enkronos 0.0
ENOD ENOD 0.0
ENV2 Envienta 0.0
EOSG eos-gold 0.0
EOST "EOS TRUST" 5.5521e-05
EOT2 "EON Protocol" 0.0
EPC2 "Energy Premier" 0.0
EPL2 Explorecoin 0.0
EPT2 e-Pocket 0.07663268
EQL2 Equaliser 0.000203734
EROS Erosion 0.0
ESCO EscrowCoin 0.000708549
ESCX "ESCX Token" 4.0181e-05
ESRT EsperanToken 0.0
EST2 "Era Swap Token" 0.0
EST3 EvenToken 0.0
ESTS "ESTS Initiative" 0.010440552
ETC1 EntonaX 0.0
ETC8 "Ether Legend" 2.871e-06
ETF2 "Ethereum Fog" 3.7
ETF3 Entherfound 0.258851208
ETFC EtradeToken 0.0
ETHS EtherStone 0.001945698
ETHW "Ethereum Wizard" 0.0
ETK2 Eternetwork 0.0
ETM2 EliteCoin 0.000282942
ETPP "Ethereum Panda" 0.0
ETT2 "Eternal Trusts" 0.0
ETX2 Etxcoin 0.0
ETX4 Etheradium 0.0
EUBC "EUB Chain" 0.000508925
EUCX "European Cryptocurrency Exchange" 0.0
EULO EULOGIAN 0.002986075
EUM2 Walleteum 0.0
EURT "Tether EUR" 0.0
EUSD eUSD 0.0
EVC3 "Eco Value Coin" 0.0
EVE2 "EVE Media Platform" 0.0
EVER EverLife.AI 0.0
EVO1 EVO 0.0
EVO2 "Ethavo Token" 0.0
EVT2 "Elevation Token" 0.759381186
EWOK EWOKS 0.0
EXBT "Exhibit Token" 0.000108312
EXC2 Excaliburcoin 5.54e-07
EXC3 Excolony 0.0
EXCC ExchangeCoin 0.001870963
EXO3 ExoLover 0.000185255
EXOE Exortion 0.0
EXOR Exor 0.010420935
EXPO Expocoin 0.0
EXPR "Expercoin (Private-Sale)" 0.0
EXRT "EXRT Network" 0.001299282
EXTN ExtensiveCoin 0.000163894
EXTP TradePlace 0.0
EZT2 EzyStayz 0.0
EZY2 "EAZY Community Node" 0.000650482
F0ME F0ME 0.0
FABA "Faba Invest" 0.0
FAKE KAOSKANDY 0.0
FAME FameOne 0.0
FAN2 Fan360 0.0
FANZ FanChain 0.0
FARM FARMcoin 0.0
FBC3 Fightbackcoin 0.0
FCC1 FreeCoinCash 0.0
FCC2 FileCash 0.002298547
FCC3 "Five Colors Coin" 0.088424235
FDC2 "Food Chain" 0.0
FEED Feedchain 0.0
FERN Fern 0.0
FESS Fesschain 0.0
FFC2 FluzCoin 0.0
FFCT "FortFC Token" 0.0
FIC2 Florafic 5.0072e-05
FILM Filmgrid 0.0
FILO Filotech 0.0
FINX FINX 0.007145264
FLEX "TrustedCars Flex" 0.0
FLIX CryptoFlix 0.0
FLS2 Flits 0.306189985
FLT2 FLAToken 0.0
FLUX "FLUX Gaming" 0.0
FLXC Freelanex 0.0
FML2 FormulA 0.001767196
FNL2 "Ad Funnel" 0.0
FOIN Foin 1355.25
FOTO Fotocoin 0.0
FOUR "The 4th Pillar" 0.000162338
FOX3 Fileox 0.0
FRAG FragCash 0.000116617
FRDZ FRIENDZONE 0.0
FRED "FRED Energy" 0.000766241
FRND Friend 0.0
FRRN Ferron 0.0
FSMN FiveStarMiningNetwork 0.0
FSTX Frostbyte 0.0
FTC2 "Flas Token" 0.0
FTEC FTEC 0.00019417
FTKA FTKA 0.0
FTR2 Futourist 0.000344779
FTST FootStar 0.0
FTX2 "Fortune Exchange" 0.0
FUDD DimonCoin 0.0
FUN2 "TronFun Token" 0.0
FURY Furycoin 1.0576e-05
FUZE "FUZE Token" 32.47
FXC2 FOREXCOIN 0.0
FXS2 FreiXShares 0.0
FXTR Foxytrade 0.0
GAC4 GAChain 0.027730655
GAT2 "Get Achieve" 0.0
GAUS GAUS 0.0
GBT3 Grabity 0.0
GBTC GigTricks 0.002405959
GCC2 GameChain 0.0
GCC3 "Gold Chain Coin" 0.000289691
GDEM "TEN Token" 0.0
GDX2 "Game Dollors Token" 0.015004682
GEAR "Smart Gear" 0.0
GEC2 "The Company Green Energy" 0.0
GEC3 Geco.one 0.0
GEEM Geem 0.0
GELD SGelderGER 0.000120215
GENT Genesis 5.36e-07
GEON Geon 0.0
GET2 Themis 0.003831359
GET3 "Get Do It" 0.0
GEX2 GLOBEX 8.371e-06
GFC2 "Gold Coin" 0.00607409
GFC3 "Green Funding Coin" 0.0
GFCS "Global Funeral Care" 0.128026848
GGC2 "GramGold Coin" 47.82
GGC3 "GG World Lottery" 0.0
GGC4 Gingr 0.0
GIG2 GigEcoin 0.145626028
GIO2 GOLD.IO 0.0
GLDR "WAR FIELD" 4.1742e-05
GLDY BuzzShow 0.0
GLOV GloveCoin 0.000249556
GLX2 "Golix Token" 0.0
GLX3 Globcoin 1.118465231
GMBC Gamblica 0.000245625
GMC2 GrandMasterCoin 7.6624e-05
GMC4 "Gem4me Market Space" 0.0
GMC5 GemmyCoin 4.7451e-05
GMC7 GameChain 8.2216e-05
GMCI GameCity 4.86e-07
GME2 GameCoin 0.00087465
GMIT "Game Machine" 0.005948986
GMX2 Grailum 0.0
GNTO Goldenugget 0.0
GODS "Gods Unchained" 0.0
GODZ Godzillion 0.001754839
GOXT Gstar 0.011405884
GOZO "Gozo (Pre Sale)" 0.0
GPC2 GAPro 0.0
GPC3 "Green Pay" 0.031728518
GPPT "THE PLUTO" 0.0
GRAT Gratz 0.0
GRET "Global REIT" 0.0
GRPM GrowPayment 0.0
GRT1 GlobalRiceToken 0.0
GRX2 GRAYLL 0.0
GSCP "GSC Platform" 0.0
GSE2 Gese 0.0
GTC4 "Global Trust Coin" 0.0
GTEX GTEX 0.002599289
GTX2 Gallactic 0.0
GUAR Guarium 0.0
GWAY Gwaycoin 7.6624e-05
GXC2 GameXCoin 0.0
GXVC "Geneviève VC" 0.0
GYEN GYEN 0.0
GOT1 GameofTrons 0.0
GOTH GameofTronsHolderToken 0.0
HALA Hala 0.0
HART HARA 0.0
HASH "Hash Rush" 0.0
HBRS HubrisOne 0.001331664
HBT2 "H&B Token" 0.0
HBX2 HashBX 0.010003121
HCC2 HealthCUBE 0.0
HDAC Hdac 0.029040542
HELP "Go Help Fund" 0.003678385
HETA HetaChain 2.9969e-05
HIC2 HiChain 0.000113187
HIDU "H-Education World" 0.0
HIGH HighBank 2.8e-07
HINT Hintchain 0.008101243
HISC "High Stakes Coin" 0.000459745
HIT1 HitDapps 0.0
HIT2 HITDAPPS 0.0
HIT3 HIT 0.0
HIVE Blockhive 0.0
HKDT HKDT 0.0
HLTH "Health Nexus" 0.0
HLTY HealtyCoins 0.0
HLX2 Helix3 0.0
HNDC HondaisCoin 4.9723e-05
HNST "Honest Mining" 0.007061877
HNT2 Hinto 0.243428935
HNT3 Hymnode 0.014558775
HNY2 BitFence 0.0
HOLY HOLY 0.0
HOPP "CryptoHopper Project" 0.0
HOT3 HotNow 0.002658479
HOWL "HOWL Token" 0.0
HRBE "Land LayBy" 0.0
HRZN "Horizon Communications" 0.0
HSC2 HouseCoin 0.0
HSHC "Hash Card" 0.0
HTCH HatchWorks 0.012203808
HTER Biogen 0.0
HTS2 Hotshot 8.179e-05
HUBR Hubrex 0.0
HUM1 "Humanity One" 0.0
HUMA Humancoin 0.0
HUNT HUNT 0.0
HUSD HUSD 0.998714672
HUSL "Hustle App" 0.0
HYGH HYGH 0.0
HYT2 Horyou 0.004650957
HYTV "Hyper TV" 0.0
HZT2 "Hei Zuan Token" 0.046804479
ICE2 IceBreakerAR 0.0
ICHN i-chain 0.0
ICO2 ICOCoinLab 0.0
ICOD "iCod Identity" 0.0
IDAP idap.io 0.0
IDM2 "Ideal Digital Memory" 0.0
IDOL "IDOL COIN" 7.8e-07
IFNT infinity 0.0
IFUM INFLEUM 0.0
IFX2 IdeaFeX 0.0
IGGP IGGP 0.0
IGTT IGT 0.0
IMGC ImageCash 0.055716159
IMGZ Imigize 0.0
IMP2 "Brain Space" 0.0
IMP3 CoinIMP 0.0
INCX "International Crypto X" 0.000117343
INDI Indicoin 0.0
INDX "INDX Capital" 0.0
INEX "Internet Exchange Token" 1.615e-06
INF2 InfraCoins 0.0
INF3 "Infinitus Token" 0.0
INFT Infinito 0.00283395
INMG InMining 0.0
INRC INRcoin 0.0
INST "Marketing Inst" 0.0
INV2 "Invest in Brokers" 0.0
INV3 Investoland 0.0
INV4 InvestmentCoin 0.0
INVE InterValue 0.00032567
IOEX ioeX 0.028632477
IOUX IOU 0.02249049
IOV2 "Carlive Chain" 0.000207854
IOX2 IONOS 7.6624e-05
IPT2 IPTChain 0.000223657
IPUX IPUX 0.00830576
IRC1 IRONCOIN 0.0
ITCO Reditus 0.011649534
ITGC Itgolds 0.006402449
IWCX "Infused Waters Coin" 0.0
IX15 "Isonex Capital" 0.0
JNTR Jointer 0.0
JOY3 "The Joy" 0.0
JOY4 Gojoy 0.0
JOYS JOYS 0.010182903
JUL2 JOULE 0.041194788
JURA JURA 0.0
JUST "DCentral Capital" 0.0
KAAS KAASY.AI 0.0
KAVA Kava 0.962280151
KAZU Kazu 2.5773e-05
KCCN KornsiriCherryCoinNET 0.0
KEEP "Keep Network" 0.0
KEY2 KEY 0.001252937
KGLD KazuGold 0.000116768
KIKI Kikicoin 0.0
KISC Kaiser 0.004388106
KIWI KiwiBerry 0.0
KKOG "King Kong Organics" 0.0
KLAY Klaytn 0.176160876
KLIX Magnetics 0.0
KNC2 KeniCoin 0.0
KPX2 Kopex 0.856374221
KRS2 "Karus chain" 0.0
KSLV KazuSilver 8.2022e-05
KSOC KickSoccerCoin 0.0
KSYS K-Systems 0.0
KTRX KiloReX 0.0
KTS2 Kriptotrackers 0.0
KULA KulaCoin 0.0
KVT2 Kvantor 0.0
KRMA KrMaToken 0.0
LAB2 Labrys 0.0
LAC2 "LOVE Air Coffee" 0.0
LAC3 LUXALPA 0.199962392
LAD2 "Ladder Network" 0.014065706
LARE Larecoin 0.0
LAW1 Governance 0.0
LBK2 "LBK Token" 0.042507539
LBR2 Libertalia 1.4135e-05
LBRT "Liber T Token" 0.0
LCC2 LuckyClover 0.0
LCRT Lucre 0.0
LCRX "Lucre Global" 0.0
LCX2 LCX 0.000286962
LDX2 LOUDEX 0.0
LEN2 Lumen 0.0
LEXR Lexray 0.0
LGO2 "LGO Token" 0.0
LGR2 Logarithm 0.000201167
LIB2 BankLife 0.0
LICO "Life Cross Coin" 0.0
LINA "Lina Review" 0.070098573
LION CoinLion 0.005008599
LIPS LipChain 0.0
LIRA "Lira Cash" 0.0
LMXC LimonX 0.0
LNKO "LNKO Chain" 0.000543087
LNX2 LINIX 0.0
LOCK Envilope 0.0
LOFF LivingOffset 0.0
LOHN LOHN 0.0
LOL2 LOLTOKEN 0.0
LONE LONE 0.0
LOOK LookRev 1.5235e-05
LOT2 CyberLottery 0.0
LOT3 LocalTradeCoin 0.0
LOT4 "Lothlor Token" 0.0
LOT5 "Lukki Operating Token" 0.007972739
LOT6 Medilot 0.0
LOTO LotoBlock 6.2594e-05
LOTS Lots 0.0
LPC2 LeoPaysCoin 0.0
LPC3 "Little Phil" 0.0
LST2 LIST101 0.0
LST3 Lionstarter 0.0
LST4 "Luck Star" 1.481e-06
LTE2 Ltechain 0.000211362
LTFN "Litecoin Finance" 0.000229872
LTK2 LinkToken 0.039078301
LUMA Alluma 0.0
LUME Lumeos 0.001912563
LVE2 Levblockchain 0.0
LVE3 "LVE Coin" 0.257477602
LVL2 LevelApp 5.3865e-05
LXMT Luxurium 1.728e-06
LYFE Lyfe 0.0
LYNK Lynked.World 0.0
LYQD eLYQD 0.0
MACH MACH 0.135103423
MAD2 "MAD Network" 0.0
MAG2 Maggie 0.000661266
MAI2 "Make AI Chain" 0.000660209
MARC "Market Arbitrage Coin" 0.003738769
MASP Market.space 0.001449777
MATE Augmate 0.0
MATH "Math Wallet" 0.4855748
MBC1 MyBcard 0.0
MBC3 MobaCoin 0.0
MBMT "MessengerBank Metals Token" 48.72
MBOX MoneyBox 0.0
MBT2 "Monster Byte" 0.0
MBTX MinedBlock 0.0
MCB2 MyCryptoBank 0.0
MCCT "MCC Token" 0.0
MDAB "BLOC Platform" 0.01404977
MDC2 Midascaps 0.0
MDL2 Medallion 0.219406525
MDR2 MatchDiary 0.0
MDX2 "MODEX Token" 0.0
MED1 MediCoin 0.0
MEDI Medibitcoin 0.0
MERO MonetaryCoin 0.0
MET3 "Miner Edge" 0.0
META Metabase 0.0
METC Metaltech 0.680570393
MFUN Mfun 0.0
MGC2 Magnachain 9.732e-05
MGC3 "Mayanmar Gold Coin" 0.00019434
MGC4 "MGC Token" 0.002685011
MHST "Mint Health" 0.0
MIAC Miacoin 0.141886233
MIBO miBoodle 0.0
MIC1 MIC 0.0
MIC2 "Dench Music" 0.0
MICA MIECHA 0.0
MILC MILC 0.0
MILL Millionaire 0.0
MIND MindSports 0.0
MINX InnovaMinex 0.060432593
MIRA Mira 0.0
MIRO Mirocana 0.003436461
MIT2 Minerta 0.003450441
MITC MusicLife 0.0
MIX3 MIXMARVEL 0.006933595
MJAU MaryJaneGold 0.0
MJPC "Metal Japan Coin" 0.0
MKEY Medikey 0.162045119
MKT2 "MARKET Protocol" 0.0
MKT3 "Meimei Token" 0.087603615
MLGC "Marshal Lion Group Coin" 0.0
MLIV MediLiVes 0.0
MLT2 MolotToken 0.000977838
MMNY "Monster Money Token" 0.0
MMT1 MarshMeloToken 0.0
MMT2 "Market Maker Technology" 0.0
MMT3 "Master MIX" 0.003631354
MMTM Momentum 0.0
MNBC "Masternode Browsing Coin" 0.000199495
MNC2 MONEYNET 0.0
MNCX MoonCoinX 0.0
MNM2 MineMuse 0.0
MNRY Minery 0.0
MNT2 Mountable 0.0
MNZ2 "Monetize Coin" 0.011057778
MOBU MOBU 0.0
MOC1 Moccacoin 0.0
MODL MODULE 0.000766561
MOLK MobilinkToken 0.000809716
MON2 MoneyByte 0.008581901
MONX MillionCoin 0.0
MOR2 "MOR Coin" 0.0
MOTA MotaCoin 0.0
MRC2 Meritcoins 7.6624e-05
MRCL "Miracle Token" 0.0
MRQ2 Marqyt 0.0
MSG1 ModernSportsGroup 0.0
MSG2 MSG 0.0
MSK1 KsumNoIe 0.0
MSMR Mesmr 0.0
MTA2 MeTiAi 0.001635606
MTC2 Marinecoin 0.0
MTCN Multiven 0.006319635
MTEL MEDoctor 0.0
MTIP Monkeytips 0.0
MTT1 MtwoTerra 0.0
MTT2 "Meet Token" 0.193123797
MUSD "Master USD" 0.0
MUST "MUST Protocol" 0.0
MWT2 MinimalWin 0.0
MXC2 MonexCoin 0.005682814
MYBD MYbDAIRY 0.0
MYTV MyTVchain 0.0
MZC2 MyMazzu 0.0
MED2 Medikament 0.0
NACA NashCash 0.0
NAM2 Namacoin 0.0
NBLR Nebluro 0.0
NCC2 NeedsCoin 0.009192496
NCDT nuco.cloud 0.0
NCKS "Nocks Utility" 0.0
NDC2 NeedleCoin 0.0
NDVX NODVIX 0.0
NDX2 Newdex 0.0
NECK "Neck Coin" 0.0
NEMO NEMODaX 0.0
NEOG "NEO Gold" 1.922e-05
NEOX NEOX 0.0
NES2 NES 0.0
NET2 NEXT 0.0
NETZ NETZ 0.0
NEWS PUBLISH 0.0
NEX2 n.exchange 0.0
NEXI "Trade Nexi" 0.0
NGRX Nagricoin 0.0
NHCT "NanoHealthCare Token" 2.1566e-05
NIHL "Nihilo Coin" 0.0
NIM2 Nimbus 0.0
NIRX NairaX 0.0
NIXT Nexinter 0.0
NKMS NuCypher 0.0
NMT2 "New Media Technology" 0.000184392
NNC2 "NEO Name Credit" 0.004916463
NNC3 Nanucoin 0.0
NODE "Whole Network" 0.013281219
NOIZ Noiz 0.415231577
NOKN Nokenchain 0.0
NOS2 NOS 0.0
NOVA NOVA 0.00014988
NRDC NordCoin 0.0
NTFM NTFM 0.0
NTO2 Neutro 0.0
NTS2 Nerthus 0.000175089
NTVA "Intiva Token" 0.0
NUKE "Half Life" 0.010254781
NULL NullCoin 0.0
NUVO NUVO 0.0
NVOY Envoy 0.0
NXBT NeuronX 0.0
NZO2 NonZero 0.0
OART Openartis 0.0
OATH "OATH Protocol" 0.000328713
OBTC "Obitan Chain" 1.742e-06
OBX2 "OOOBTC TOKEN" 0.000973426
